State,Incident ID,Date,City or County,Killed,Injured
Missouri,274744,2015-01-04,Columbia,1,1
New York,274208,2015-01-04,Syracuse,0,1
Alabama,281972,2015-01-04,Brantley,0,1
Florida,275747,2015-01-04,Miami,0,1
Indiana,274072,2015-01-04,South Bend,2,0
Florida,275449,2015-01-04,Groveland,2,0
Alabama,279675,2015-01-04,Mobile,0,1
Alabama,279683,2015-01-04,Mobile,0,1
California,277008,2015-01-04,Los Angeles,1,0
Michigan,275049,2015-01-04,Bay City,0,0
Louisiana,273653,2015-01-04,New Orleans,0,1
California,273586,2015-01-04,San Ysidro,0,0
Massachusetts,274551,2015-01-04,Lawrence,0,0
South Carolina,273954,2015-01-04,York,0,0
Michigan,283222,2015-01-04,Commerce Township,0,1
Michigan,275056,2015-01-04,Bay City,0,0
Florida,276112,2015-01-05,Orange County,0,0
Missouri,275793,2015-01-05,Springfield,0,0
West Virginia,274057,2015-01-05,Clarksburg,0,0
Texas,275655,2015-01-05,Lufkin,0,0
New York,274327,2015-01-05,Bronx,0,3
Kentucky,274522,2015-01-05,Mercer County,0,1
Missouri,274813,2015-01-05,Kansas City,0,0
Florida,276125,2015-01-05,Fort Myers,1,0
Indiana,274035,2015-01-05,Indianapolis,0,1
Florida,276117,2015-01-05,Melbourne,0,0
North Carolina,274689,2015-01-05,Charlotte,0,0
Tennessee,274592,2015-01-05,Martin,1,2
Florida,276097,2015-01-05,Tampa,1,0
North Carolina,275641,2015-01-05,Cerro Gordo,1,0
Ohio,274794,2015-01-05,Dayton,0,1
Virginia,274147,2015-01-05,Sandston,1,0
South Carolina,274319,2015-01-05,Myrtle Beach,0,0
Florida,274823,2015-01-05,Tampa,0,1
Florida,276091,2015-01-05,Tampa,1,0
Indiana,274609,2015-01-05,Indianapolis,0,1
California,275047,2015-01-05,Signal Hill,1,0
Delaware,274953,2015-01-05,Wilmington,0,1
North Carolina,274707,2015-01-05,Raleigh,0,0
Florida,274943,2015-01-05,White Springs,1,0
Georgia,274003,2015-01-05,Atlanta,0,1
Virginia,274015,2015-01-05,Roanoke,0,1
Georgia,277308,2015-01-05,Atlanta,0,0
New Jersey,274961,2015-01-05,Pleasantville,0,1
Missouri,274844,2015-01-05,Saint Louis,0,0
Tennessee,275224,2015-01-05,Goodlettsville,1,0
California,273804,2015-01-05,Los Angeles,1,0
Tennessee,274588,2015-01-05,Lebanon,1,0
New York,274570,2015-01-05,Rochester,0,2
Alaska,275402,2015-01-05,Fairbanks,0,2
Ohio,273950,2015-01-05,Youngstown,0,1
New York,274564,2015-01-05,Syracuse,0,0
Montana,277316,2015-01-05,Belgrade,0,0
Ohio,273948,2015-01-05,Warren,0,0
Florida,277315,2015-01-05,Tampa,0,0
Tennessee,273979,2015-01-05,Nashville,0,1
Tennessee,277311,2015-01-05,Memphis,0,0
Michigan,277295,2015-01-05,Detroit,0,0
Utah,277289,2015-01-05,Salt Lake City,0,0
South Dakota,274304,2015-01-05,Rapid City,0,0
North Carolina,283149,2015-01-05,Gold Hill,0,0
Vermont,274535,2015-01-05,Dummerston,0,0
New Jersey,274526,2015-01-05,Trenton,0,2
Missouri,349378,2015-01-05,Joplin,0,0
New Jersey,275488,2015-01-05,New Brunswick,0,1
New Jersey,274515,2015-01-05,Atlantic City,0,0
Maryland,275482,2015-01-05,Baltimore,1,0
New Jersey,274963,2015-01-05,Elizabeth,1,0
Nebraska,277296,2015-01-05,Omaha,0,0
Pennsylvania,274928,2015-01-05,Pittsburgh,0,1
California,273813,2015-01-05,Merced,1,0
Michigan,273990,2015-01-05,Holland,1,0
Michigan,274278,2015-01-05,Commerce Township,0,1
North Carolina,274273,2015-01-05,Charlotte,0,1
Oregon,334598,2015-01-05,Sheridan,0,0
Louisiana,277586,2015-01-05,New Orleans,1,1
Ohio,274291,2015-01-05,West Chester,1,0
Missouri,274819,2015-01-05,Kansas City,0,1
Kansas,274284,2015-01-05,Topeka,1,0
Virginia,400890,2015-01-05,Louisa (county),0,0
Florida,274811,2015-01-05,Deerfield Beach,0,0
Florida,274806,2015-01-05,Fort Lauderdale,0,0
Florida,277632,2015-01-05,Florida City,0,0
New York,276010,2015-01-05,Brooklyn,0,1
Wisconsin,274197,2015-01-05,Milwaukee,0,1
Alabama,276254,2015-01-05,Montgomery,0,0
Connecticut,278101,2015-01-05,Fairfield,0,0
Louisiana,283763,2015-01-05,Baton Rouge,0,1
Illinois,275248,2015-01-05,East St. Louis,1,0
California,277006,2015-01-05,Palmdale,1,0
New Jersey,275230,2015-01-05,Lakewood,1,0
Ohio,273807,2015-01-05,Akron,0,0
North Carolina,274268,2015-01-05,Charlotte,1,0
Louisiana,276170,2015-01-05,Lake Charles,1,0
Pennsylvania,274950,2015-01-05,Annville,0,0
Arkansas,275814,2015-01-05,Little Rock,0,1
Georgia,283798,2015-01-05,Cordele,0,0
Massachusetts,274162,2015-01-05,Springfield,1,0
Georgia,274445,2015-01-05,Columbus,0,0
Texas,273838,2015-01-05,Austin,1,0
California,274412,2015-01-05,Long Beach,0,1
Georgia,273993,2015-01-05,Augusta,2,0
California,274386,2015-01-05,Selma,3,0
North Carolina,274940,2015-01-05,Saint Pauls,0,0
California,274385,2015-01-05,Fresno,0,0
Ohio,274725,2015-01-05,Akron,1,0
Colorado,274861,2015-01-05,Aurora,0,1
Arizona,274375,2015-01-05,Glendale,1,0
Michigan,275867,2015-01-05,Detroit,0,0
Texas,277288,2015-01-05,Dallas,0,0
Illinois,274342,2015-01-05,Chicago,0,2
Ohio,273827,2015-01-05,Columbus,0,1
Arizona,274378,2015-01-05,Chandler,1,0
Illinois,274340,2015-01-05,Chicago,1,0
New Jersey,275493,2015-01-05,Wanaque,0,0
South Carolina,274332,2015-01-05,Murrells Inlet,0,1
New Jersey,275255,2015-01-05,Ewing,0,1
Massachusetts,274166,2015-01-05,Agawam,0,0
West Virginia,274062,2015-01-05,Charleston,0,2
New Mexico,274312,2015-01-05,Albuquerque,1,0
South Dakota,274306,2015-01-05,Sioux Falls,0,1
Missouri,274801,2015-01-05,Barry County,2,0
Utah,288286,2015-01-05,Weber County,0,0
North Carolina,283386,2015-01-05,Greenville,0,0
Texas,274913,2015-01-06,Hardin County,0,1
Texas,274916,2015-01-06,Orange,0,1
Virginia,275497,2015-01-06,Alexandria,0,0
Alabama,274920,2015-01-06,Montgomery,0,0
Oklahoma,275446,2015-01-06,Pawhuska,0,1
Texas,274911,2015-01-06,Beaumont,1,0
South Carolina,274921,2015-01-06,Marion,1,0
Missouri,276394,2015-01-06,Webster Groves,0,0
Georgia,275007,2015-01-06,Douglasville,4,0
California,274970,2015-01-06,Victorville,0,1
Georgia,274440,2015-01-06,Lagrange,0,0
Kansas,275318,2015-01-06,Wichita,0,0
Texas,274771,2015-01-06,Pampa,0,2
Louisiana,276191,2015-01-06,Baton Rouge,1,0
Kansas,275417,2015-01-06,Lansing,0,0
Texas,275414,2015-01-06,Lubbock,0,1
Georgia,274452,2015-01-06,Fort Valley,1,0
Michigan,275029,2015-01-06,Flint,1,0
California,274401,2015-01-06,Pasadena,0,1
Texas,274394,2015-01-06,Killeen,0,1
Florida,274495,2015-01-06,Old Town,1,0
Ohio,274884,2015-01-06,Columbus,0,1
Ohio,274879,2015-01-06,Columbus,0,1
Pennsylvania,519742,2015-01-06,Pittsburgh,0,1
Minnesota,275305,2015-01-06,Stewartville,0,0
Texas,274665,2015-01-06,El Paso,2,0
Pennsylvania,274951,2015-01-06,Knoxville,1,0
South Carolina,275917,2015-01-06,Aiken,0,0
Florida,275982,2015-01-06,Ocala,0,0
Kansas,275316,2015-01-06,Assaria,1,0
South Carolina,274958,2015-01-06,Chester,0,0
Washington,330691,2015-01-06,Yakima,1,0
Missouri,274841,2015-01-06,Florissant,0,0
Missouri,274838,2015-01-06,Saint Louis,0,0
Alabama,275297,2015-01-06,Mobile,0,1
Mississippi,275292,2015-01-06,Meridian,0,1
Florida,274814,2015-01-06,Dade City,0,1
Mississippi,275290,2015-01-06,Jackson,0,1
Louisiana,275786,2015-01-06,New Orleans,0,1
Minnesota,275283,2015-01-06,Duluth,0,0
Mississippi,275280,2015-01-06,Gulfport,0,1
Kansas,275274,2015-01-06,Great Bend,0,0
New York,277636,2015-01-06,Staten Island,0,0
New Jersey,274957,2015-01-06,Bridgeton,0,0
Missouri,274805,2015-01-06,Springfield,0,0
Ohio,275234,2015-01-06,Ashtabula,0,1
Georgia,295640,2015-01-06,Bogart,0,0
Louisiana,280874,2015-01-06,Natchitoches,0,1
Iowa,274889,2015-01-06,Burlington,1,0
California,791137,2015-01-06,Stockton,1,0
Maryland,275260,2015-01-06,Baltimore,0,0
Florida,274867,2015-01-06,Miami,1,3
Texas,274357,2015-01-06,Houston,1,0
North Carolina,274699,2015-01-06,Durham,1,0
Georgia,274525,2015-01-06,Atlanta,0,0
Georgia,275257,2015-01-06,Moultrie,1,1
Maryland,275471,2015-01-06,Baltimore,0,0
Florida,275774,2015-01-06,Fort Myers,0,1
New Jersey,283201,2015-01-06,Elizabeth,0,1
Massachusetts,275037,2015-01-06,Boston,0,0
Washington,275131,2015-01-06,Walla Walla,0,0
New York,275109,2015-01-06,Watertown,0,0
New York,275104,2015-01-06,Chadwicks,0,0
Tennessee,275091,2015-01-06,Memphis,0,1
Connecticut,275088,2015-01-06,Hartford,0,2
Tennessee,275072,2015-01-06,Chattanooga,0,1
Texas,274897,2015-01-06,Spring,0,1
Massachusetts,275061,2015-01-06,Brockton,0,2
New York,275586,2015-01-06,Arverne (Queens),0,2
Oregon,275575,2015-01-06,Springfield,0,0
Tennessee,274605,2015-01-06,Knoxville,0,1
California,275034,2015-01-06,San Leandro,0,1
Maryland,275479,2015-01-06,Baltimore,0,1
Massachusetts,275534,2015-01-06,Lowell,0,0
Nevada,275021,2015-01-06,Las Vegas,2,0
Georgia,275018,2015-01-06,Warner Robins,0,1
California,277318,2015-01-06,San Jose,0,0
Missouri,277317,2015-01-06,Saint Louis,0,0
South Carolina,283171,2015-01-06,Bath,0,1
South Carolina,275439,2015-01-06,Beaufort County,1,0
Vermont,278810,2015-01-06,Ferrisburgh,0,0
Missouri,283229,2015-01-06,Pacific,0,1
New York,276020,2015-01-06,Staten Island,0,0
Illinois,274530,2015-01-06,Joliet,0,1
New Jersey,275491,2015-01-06,Newark,0,0
New Jersey,275490,2015-01-06,New Brunswick,0,0
California,275627,2015-01-06,Berry Creek,0,0
California,275639,2015-01-06,Porterville,0,1
Kentucky,275214,2015-01-06,Lexington,0,1
Florida,276123,2015-01-06,Fort Myers,0,1
New York,275138,2015-01-06,Rochester,0,1
Massachusetts,275053,2015-01-06,Boston,0,0
North Carolina,283388,2015-01-06,Greenville,0,0
Colorado,274863,2015-01-06,Colorado Springs,0,1
Florida,274858,2015-01-06,Escambia County,0,1
Florida,274852,2015-01-06,Jacksonville,0,2
Illinois,275817,2015-01-06,East Saint Louis,1,0
Georgia,275252,2015-01-06,Riverdale,0,2
New York,274753,2015-01-06,Niagara Falls,0,1
Massachusetts,276440,2015-01-06,Cambridge,0,1
Georgia,289941,2015-01-06,Duluth,0,1
North Carolina,274271,2015-01-06,Charlotte,0,1
Louisiana,276199,2015-01-06,Baton Rouge,0,1
New York,275146,2015-01-06,Corona (Queens),1,1
Ohio,274732,2015-01-06,Toledo,0,1
Tennessee,274597,2015-01-06,Memphis,0,1
West Virginia,274657,2015-01-06,Wayne County,1,0
North Carolina,275184,2015-01-06,Wilmington,0,0
Texas,275678,2015-01-06,Round Rock,0,0
Texas,275196,2015-01-06,Corpus Christi,0,0
New York,275168,2015-01-06,Queens,0,1
New Hampshire,275207,2015-01-06,Salem,0,0
North Carolina,274696,2015-01-06,Fayetteville,0,1
Texas,275202,2015-01-06,Houston,1,0
Virginia,274628,2015-01-06,Danville,0,1
Texas,456530,2015-01-06,San Angelo,0,0
Illinois,274781,2015-01-06,Chicago,2,1
New York,275142,2015-01-06,Brooklyn,1,0
Mississippi,276015,2015-01-07,Brandon,0,1
California,275040,2015-01-07,Bakersfield,0,0
Massachusetts,275542,2015-01-07,Springfield,0,0
Nevada,275949,2015-01-07,Las Vegas,1,0
Tennessee,275031,2015-01-07,Nashville,0,1
Tennessee,275074,2015-01-07,Chattanooga,0,1
Virginia,283203,2015-01-07,Newport News,0,1
Michigan,286078,2015-01-07,Ann Arbor,0,1
Alabama,279667,2015-01-07,Tuscaloosa,0,1
Michigan,277062,2015-01-07,Flint,0,1
Utah,277321,2015-01-07,Salt Lake City,0,0
Illinois,279185,2015-01-07,Mount Prospect,0,0
Texas,277327,2015-01-07,Houston,0,0
Florida,277326,2015-01-07,Fort Lauderdale,0,0
Missouri,277325,2015-01-07,Kansas City,0,0
Ohio,275713,2015-01-07,Toledo,0,1
Texas,277320,2015-01-07,Wichita Falls,0,0
Mississippi,277015,2015-01-07,Jackson,1,0
Colorado,277319,2015-01-07,Colorado Springs,0,0
Ohio,274976,2015-01-07,Perry County,1,0
District of Columbia,274974,2015-01-07,Washington,0,1
Louisiana,283165,2015-01-07,Shreveport,0,1
South Dakota,275322,2015-01-07,Kimball,0,1
Kentucky,303748,2015-01-07,Louisville,0,0
Illinois,275597,2015-01-07,Danville,2,0
Virginia,277366,2015-01-07,Deskins,0,0
New York,275605,2015-01-07,Brooklyn,0,1
Ohio,275095,2015-01-07,Columbus,1,0
Tennessee,275695,2015-01-07,Memphis,0,0
Texas,275397,2015-01-07,Dallas,1,0
Missouri,275798,2015-01-07,West Alton,0,1
Arkansas,277960,2015-01-07,Fayetteville,0,1
Texas,275673,2015-01-07,Montgomery County,0,1
Tennessee,275539,2015-01-07,Ooltewah,0,0
North Carolina,275671,2015-01-07,Fayetteville,0,1
North Carolina,275193,2015-01-07,Louisiana Avenue,0,1
Florida,275420,2015-01-07,Miami Gardens,1,0
West Virginia,275111,2015-01-07,Clarksburg,0,1
Texas,274901,2015-01-07,Freeport,1,0
Texas,275144,2015-01-07,Medina County,0,1
Kentucky,275133,2015-01-07,Louisville,0,1
California,275643,2015-01-07,Anaheim,1,0
Kentucky,275452,2015-01-07,Hebron,0,1
Virginia,275107,2015-01-07,Newport News,0,1
Tennessee,275093,2015-01-07,Memphis,0,1
New York,275601,2015-01-07,Rochester,0,0
Arizona,275600,2015-01-07,Chandler,0,0
Vermont,278812,2015-01-07,Rutland,0,1
Nevada,275565,2015-01-07,Las Vegas,1,0
North Carolina,283396,2015-01-07,Kinston,0,0
Iowa,275175,2015-01-07,Waterloo,0,0
California,274969,2015-01-07,Los Angeles,0,0
South Carolina,275993,2015-01-07,Hilton Head Island,0,0
Delaware,275469,2015-01-07,Kent County,0,0
New Hampshire,275979,2015-01-07,Claremont,0,0
Michigan,275778,2015-01-07,Flint,2,0
Texas,275177,2015-01-07,Houston,1,1
Michigan,275731,2015-01-07,Detroit,1,0
Missouri,275236,2015-01-07,Kansas City,0,1
Arizona,275584,2015-01-07,Phoenix,1,0
Texas,275699,2015-01-07,Houston,1,1
Ohio,274887,2015-01-07,Euclid,0,0
Tennessee,275027,2015-01-07,Nashville,0,0
Indiana,275503,2015-01-07,Evansville,0,0
Florida,275427,2015-01-07,Miami,0,1
Florida,275425,2015-01-07,Miami,1,0
Texas,274893,2015-01-07,Harris County,0,1
Illinois,275232,2015-01-07,Des Plaines (Rosemont),1,0
California,275882,2015-01-07,Banning,0,2
Texas,275409,2015-01-07,Houston,1,1
Idaho,275551,2015-01-07,Boise,1,0
Alabama,280503,2015-01-07,Montgomery,0,1
Texas,275394,2015-01-07,San Antonio,0,0
Alabama,279693,2015-01-07,Albertville,0,0
Georgia,275016,2015-01-07,Bibb County,1,0
Maryland,275486,2015-01-07,Baltimore,0,0
Maryland,275473,2015-01-07,Baltimore,0,1
Maryland,275477,2015-01-07,Baltimore,0,1
Texas,274903,2015-01-07,Harris County,0,0
New Jersey,276478,2015-01-07,Haddon Township,0,0
Missouri,275809,2015-01-07,Saint Louis,0,1
Pennsylvania,276496,2015-01-07,Hazleton,0,0
Indiana,276035,2015-01-07,Beech Grove,1,0
Kansas,276609,2015-01-07,Salina,0,0
Alabama,275302,2015-01-07,Decatur,0,1
Alabama,275299,2015-01-07,Tuscaloosa,0,2
North Carolina,278527,2015-01-07,Charlotte,0,0
Colorado,277664,2015-01-07,Denver,2,0
Louisiana,275791,2015-01-07,New Orleans,1,0
Florida,275776,2015-01-07,Cape Coral,0,1
Florida,275771,2015-01-07,Orange County,0,1
California,275058,2015-01-07,El Dorado Hills,1,0
Tennessee,275064,2015-01-07,Chattanooga,1,3
Virginia,279453,2015-01-07,Henrico,0,0
Iowa,275152,2015-01-07,Des Moines,1,0
Florida,275764,2015-01-07,Jacksonville,0,0
Texas,285350,2015-01-07,Houston,0,0
New Mexico,280169,2015-01-07,Santa Fe,0,0
Iowa,276276,2015-01-07,Cedar Rapids,0,0
Alaska,286273,2015-01-07,Anchorage,0,1
California,276997,2015-01-07,Salinas,1,0
Texas,352776,2015-01-07,Freeport,1,0
Pennsylvania,276494,2015-01-07,Philadelphia,1,0
Georgia,275429,2015-01-07,Columbus,1,1
Illinois,275861,2015-01-08,Chicago,0,1
Florida,276756,2015-01-08,West Palm Beach,1,0
Illinois,275865,2015-01-08,Chicago,0,1
Oregon,360016,2015-01-08,Salem,0,0
California,275872,2015-01-08,Antioch,0,0
California,275885,2015-01-08,Salinas,0,1
California,275877,2015-01-08,Fresno,0,0
California,275879,2015-01-08,Richmond,0,1
California,275890,2015-01-08,Santa Cruz County,0,0
Michigan,275887,2015-01-08,Detroit,0,1
Illinois,275856,2015-01-08,Chicago,0,1
California,275875,2015-01-08,Fresno,0,0
Pennsylvania,276752,2015-01-08,Philadelphia,1,0
Tennessee,277332,2015-01-08,Nashville,0,0
New Jersey,276743,2015-01-08,Atlantic City,0,0
Florida,276738,2015-01-08,Volusia County,0,0
Ohio,276238,2015-01-08,Sylvania,0,1
Florida,276736,2015-01-08,Bradenton,0,1
North Carolina,275665,2015-01-08,Winston Salem (Winston-salem),0,1
Arkansas,277914,2015-01-08,Little Rock,0,2
Louisiana,277972,2015-01-08,New Orleans,0,0
Illinois,277333,2015-01-08,Springfield,0,0
Tennessee,275518,2015-01-08,Memphis,0,1
Oklahoma,277331,2015-01-08,Oklahoma City,0,0
California,277328,2015-01-08,Ontario,0,0
Texas,276713,2015-01-08,Kingsville,1,0
Pennsylvania,276747,2015-01-08,Dauphin,0,0
South Carolina,275900,2015-01-08,Myrtle Beach,0,0
North Carolina,275697,2015-01-08,Sanford,0,1
Georgia,275422,2015-01-08,Forsyth County,1,0
North Carolina,275907,2015-01-08,Lexington,0,1
Colorado,276160,2015-01-08,Thornton,0,1
North Carolina,275650,2015-01-08,Charlotte,2,0
South Carolina,292987,2015-01-08,Conway,0,2
South Carolina,275984,2015-01-08,Beaufort,0,0
Louisiana,277967,2015-01-08,Metairie,0,0
Alaska,294343,2015-01-08,Anchorage,0,1
Maryland,276445,2015-01-08,Baltimore,0,0
New Hampshire,276438,2015-01-08,Portsmouth,0,0
Texas,275668,2015-01-08,Dallas,0,1
Tennessee,276127,2015-01-08,Athens,0,0
California,275648,2015-01-08,San Bernardino,0,1
Virginia,275557,2015-01-08,Danville,0,1
California,275634,2015-01-08,Fresno,0,0
Arkansas,277923,2015-01-08,Little Rock,0,0
New York,276030,2015-01-08,Rochester,1,0
Illinois,275974,2015-01-08,Bedford Park,1,0
Arizona,275593,2015-01-08,Phoenix,0,1
New York,275576,2015-01-08,Kenmore,0,1
Tennessee,275622,2015-01-08,Lebanon,0,1
Nevada,275563,2015-01-08,Las Vegas,0,0
Missouri,275820,2015-01-08,Hazelwood,0,1
Arkansas,277897,2015-01-08,Little Rock,0,1
Indiana,275325,2015-01-08,Indianapolis,1,1
Illinois,275559,2015-01-08,Rockford,0,1
South Carolina,275442,2015-01-08,Fairfield County,1,0
Arizona,275581,2015-01-08,Glendale,1,1
Colorado,276378,2015-01-08,Denver,0,0
Florida,275837,2015-01-08,Coral Springs,0,1
Illinois,275859,2015-01-08,Chicago,0,1
New Mexico,275830,2015-01-08,Roswell,0,0
California,275630,2015-01-08,Eureka,1,0
North Dakota,276302,2015-01-08,Valley City,0,0
Arkansas,275807,2015-01-08,Little Rock,0,1
Delaware,310214,2015-01-08,Dover,0,1
Tennessee,276108,2015-01-08,Nashville,1,0
Arkansas,277864,2015-01-08,Strong,1,0
Nebraska,276599,2015-01-08,Omaha,0,1
Oregon,329912,2015-01-08,Portland,1,0
Oklahoma,276389,2015-01-08,Tulsa,1,0
Montana,276300,2015-01-08,Huntley,1,0
Wisconsin,443416,2015-01-08,Beloit,0,0
New York,276018,2015-01-08,Brooklyn,1,0
Virginia,275690,2015-01-08,Hampton,0,1
Louisiana,280892,2015-01-08,New Iberia,0,0
Colorado,276250,2015-01-08,Colorado Springs,0,0
Florida,275756,2015-01-08,Miami-Dade,0,0
Pennsylvania,279813,2015-01-08,Folcroft,0,0
Maryland,276527,2015-01-08,Baltimore,0,0
Maryland,276523,2015-01-08,Baltimore,0,1
North Carolina,276195,2015-01-08,Wilmington,0,1
Maryland,276521,2015-01-08,Grasonville,0,1
Maryland,276516,2015-01-08,Temple Hills,1,0
Delaware,276514,2015-01-08,Kent,0,1
New York,276509,2015-01-08,Troy,0,0
Michigan,276182,2015-01-08,Palmyra,1,0
New York,276505,2015-01-08,Troy,0,0
California,276555,2015-01-08,Merced,0,0
Connecticut,275553,2015-01-08,New Britain,0,0
New Jersey,276473,2015-01-08,Paterson,1,1
Utah,276330,2015-01-08,Salt Lake City,0,1
Michigan,275847,2015-01-08,Detroit,0,2
District of Columbia,276835,2015-01-08,Washington,0,0
District of Columbia,276831,2015-01-08,Washington,0,0
Connecticut,276004,2015-01-08,New Haven,0,1
South Carolina,275991,2015-01-08,Saint Helena Island,0,0
Massachusetts,275986,2015-01-08,Boston,1,3
Florida,275770,2015-01-08,Starke,0,0
Utah,276290,2015-01-08,Syracuse,1,0
Illinois,275863,2015-01-08,Chicago,1,0
Utah,275555,2015-01-08,Salt Lake City,1,0
Oklahoma,276387,2015-01-08,Oklahoma City,1,0
Iowa,277001,2015-01-08,Waterloo,0,0
Colorado,276184,2015-01-08,Greenwood Village,0,0
Missouri,276393,2015-01-08,Potosi,0,0
New Jersey,276351,2015-01-08,Newark,1,0
South Carolina,275962,2015-01-08,Rock Hill,0,1
Texas,276697,2015-01-08,Lubbock,0,0
Arkansas,285447,2015-01-08,White Hall,0,0
Texas,276702,2015-01-08,Houston,1,0
New Jersey,276337,2015-01-08,Trenton,0,1
Texas,276678,2015-01-08,Hurst,1,2
Texas,276710,2015-01-08,Corpus Christi,0,0
Texas,277711,2015-01-08,Killeen,1,0
Texas,277102,2015-01-08,San Antonio,0,1
Texas,276672,2015-01-08,Arlington,1,0
Texas,275392,2015-01-08,San Antonio,0,0
Texas,275405,2015-01-08,Houston,3,0
Ohio,278674,2015-01-09,Akron,0,0
Colorado,276376,2015-01-09,Denver,0,1
Florida,276764,2015-01-09,Fort Myers,0,1
Texas,278030,2015-01-09,Houston,0,1
Wisconsin,276280,2015-01-09,Milwaukee,1,0
Michigan,277201,2015-01-09,Detroit,0,0
Tennessee,276231,2015-01-09,Memphis,1,2
Nevada,275935,2015-01-09,Sparks,0,0
South Carolina,275940,2015-01-09,North Charleston,0,0
South Carolina,275930,2015-01-09,Goose Creek,0,0
Texas,275967,2015-01-09,Houston,0,1
Florida,276754,2015-01-09,Orlando,0,0
Washington,275928,2015-01-09,Spokane,0,1
Illinois,381887,2015-01-09,Champaign (county),0,0
Louisiana,278020,2015-01-09,Tallulah,0,1
Florida,276750,2015-01-09,Saint Cloud,0,0
Pennsylvania,276748,2015-01-09,Philadelphia,0,1
Texas,277520,2015-01-09,Dallas,1,0
Maryland,276525,2015-01-09,Baltimore,0,1
Missouri,276385,2015-01-09,Kansas City,0,1
North Carolina,276431,2015-01-09,Durham,0,1
California,276995,2015-01-09,Salinas,1,0
Connecticut,277492,2015-01-09,New Haven,0,0
Florida,278952,2015-01-09,Sarasota,0,0
Texas,294852,2015-01-09,Houston,1,0
Louisiana,276874,2015-01-09,New Orleans,1,0
Louisiana,277974,2015-01-09,New Orleans,1,0
Pennsylvania,279599,2015-01-09,Lebanon,0,0
Pennsylvania,276659,2015-01-09,Mount Pocono,0,3
California,276459,2015-01-09,San Francisco,4,0
Arkansas,277861,2015-01-09,England,2,0
Mississippi,276811,2015-01-09,Jackson,1,0
Colorado,277056,2015-01-09,Greeley,0,0
Texas,277073,2015-01-09,El Paso,1,0
Delaware,276839,2015-01-09,New Castle,1,0
Oregon,317395,2015-01-09,Portland,0,0
Colorado,277688,2015-01-09,Pueblo (Pueblo West),0,0
Florida,276730,2015-01-09,Clearwater,1,0
Washington,276602,2015-01-09,Redmond,1,0
Colorado,276980,2015-01-09,Denver,0,1
Illinois,276277,2015-01-09,Springfield,0,0
Oklahoma,277036,2015-01-09,Tulsa,0,1
Missouri,288625,2015-01-09,Ozark,0,0
New Jersey,277643,2015-01-09,Atlantic City,0,0
Louisiana,509162,2015-01-09,Baton Rouge,1,0
Illinois,276271,2015-01-09,Chicago,0,1
New York,285738,2015-01-09,Unadilla,0,0
California,276582,2015-01-09,Downey,0,2
California,276571,2015-01-09,Sacramento,1,0
Georgia,282840,2015-01-09,Fayetteville,1,0
Virginia,282832,2015-01-09,Sterling,0,0
Missouri,276549,2015-01-09,Pine Lawn,1,0
